date,home_team,away_team,team,scorer,minute,tournament,own_goal,penalty
1962-06-13,Czechoslovakia,Yugoslavia,Czechoslovakia,Adolf Scherer,80.0,FIFA WC 1962,False,False
1962-06-13,Czechoslovakia,Yugoslavia,Czechoslovakia,Adolf Scherer,84.0,FIFA WC 1962,False,True
1962-06-16,Chile,Yugoslavia,Chile,Eladio Rojas,90.0,FIFA WC 1962,False,False
1962-06-17,Brazil,Czechoslovakia,Czechoslovakia,Josef Masopust,15.0,FIFA WC 1962,False,False
1962-06-17,Brazil,Czechoslovakia,Brazil,Amarildo Tavares da Silveira,17.0,FIFA WC 1962,False,False
1962-06-17,Brazil,Czechoslovakia,Brazil,Zito,69.0,FIFA WC 1962,False,False
1962-06-17,Brazil,Czechoslovakia,Brazil,Vavá,78.0,FIFA WC 1962,False,False
1966-07-12,Brazil,Bulgaria,Brazil,Pelé,15.0,FIFA WC 1966,False,False
1966-07-12,Brazil,Bulgaria,Brazil,Garrincha,63.0,FIFA WC 1966,False,False
1966-07-12,Germany,Switzerland,Germany,Sigfried Held,16.0,FIFA WC 1966,False,False
1966-07-12,Germany,Switzerland,Germany,Helmut Haller,21.0,FIFA WC 1966,False,False
1966-07-12,Germany,Switzerland,Germany,Franz Beckenbauer,40.0,FIFA WC 1966,False,False
1966-07-12,Germany,Switzerland,Germany,Franz Beckenbauer,52.0,FIFA WC 1966,False,False
1966-07-12,Germany,Switzerland,Germany,Helmut Haller,77.0,FIFA WC 1966,False,True
1966-07-12,North Korea,Russia,Russia,Eduard Malofeyev,31.0,FIFA WC 1966,False,False
1966-07-12,North Korea,Russia,Russia,Anatoliy Banishevskiy,33.0,FIFA WC 1966,False,False
1966-07-12,North Korea,Russia,Russia,Eduard Malofeyev,88.0,FIFA WC 1966,False,False
1966-07-13,Argentina,Spain,Argentina,Luis Artime,65.0,FIFA WC 1966,False,False
1966-07-13,Argentina,Spain,Spain,Pirri,71.0,FIFA WC 1966,False,False
1966-07-13,Argentina,Spain,Argentina,Luis Artime,79.0,FIFA WC 1966,False,False
1966-07-13,Chile,Italy,Italy,Sandro Mazzola,8.0,FIFA WC 1966,False,False
1966-07-13,Chile,Italy,Italy,Paolo Barison,88.0,FIFA WC 1966,False,False
1966-07-13,France,Mexico,Mexico,Enrique Borja,48.0,FIFA WC 1966,False,False
1966-07-13,France,Mexico,France,Gérard Hausser,62.0,FIFA WC 1966,False,False
1966-07-13,Hungary,Portugal,Portugal,José Augusto de Almeida,2.0,FIFA WC 1966,False,False
1966-07-13,Hungary,Portugal,Hungary,Ferenc Bene,60.0,FIFA WC 1966,False,False
1966-07-13,Hungary,Portugal,Portugal,José Augusto de Almeida,67.0,FIFA WC 1966,False,False
1966-07-13,Hungary,Portugal,Portugal,José Augusto Torres,90.0,FIFA WC 1966,False,False
1966-07-15,Brazil,Hungary,Hungary,Ferenc Bene,2.0,FIFA WC 1966,False,False
1966-07-15,Brazil,Hungary,Brazil,Tostão,14.0,FIFA WC 1966,False,False
1966-07-15,Brazil,Hungary,Hungary,János Farkas,64.0,FIFA WC 1966,False,False
1966-07-15,Brazil,Hungary,Hungary,Kálmán Mészöly,73.0,FIFA WC 1966,False,True
1966-07-15,Chile,North Korea,Chile,Rubén Marcos,26.0,FIFA WC 1966,False,True
1966-07-15,Chile,North Korea,North Korea,Pak Seung-zin,88.0,FIFA WC 1966,False,False
1966-07-15,France,Uruguay,France,Héctor De Bourgoing,15.0,FIFA WC 1966,False,True
1966-07-15,France,Uruguay,Uruguay,Pedro Rocha,26.0,FIFA WC 1966,False,False
1966-07-15,France,Uruguay,Uruguay,Julio César Cortés,31.0,FIFA WC 1966,False,False
1966-07-15,Spain,Switzerland,Switzerland,René-Pierre Quentin,31.0,FIFA WC 1966,False,False
1966-07-15,Spain,Switzerland,Spain,Manuel Sanchís Martínez,57.0,FIFA WC 1966,False,False
1966-07-15,Spain,Switzerland,Spain,Amancio Amaro,75.0,FIFA WC 1966,False,False
1966-07-16,Bulgaria,Portugal,Portugal,Ivan Vutsov,7.0,FIFA WC 1966,True,False
1966-07-16,Bulgaria,Portugal,Portugal,Eusébio,38.0,FIFA WC 1966,False,False
1966-07-16,Bulgaria,Portugal,Portugal,José Augusto Torres,81.0,FIFA WC 1966,False,False
1966-07-16,England,Mexico,England,Bobby Charlton,37.0,FIFA WC 1966,False,False
1966-07-16,England,Mexico,England,Roger Hunt,75.0,FIFA WC 1966,False,False
1966-07-16,Italy,Russia,Russia,Igor Chislenko,57.0,FIFA WC 1966,False,False
1966-07-19,Argentina,Switzerland,Argentina,Luis Artime,52.0,FIFA WC 1966,False,False
1966-07-19,Argentina,Switzerland,Argentina,Ermindo Onega,79.0,FIFA WC 1966,False,False
1966-07-19,Brazil,Portugal,Portugal,António Simões,15.0,FIFA WC 1966,False,False
1966-07-19,Brazil,Portugal,Portugal,Eusébio,27.0,FIFA WC 1966,False,False
1966-07-19,Brazil,Portugal,Brazil,Rildo da Costa Menezes,73.0,FIFA WC 1966,False,False
1966-07-19,Brazil,Portugal,Portugal,Eusébio,85.0,FIFA WC 1966,False,False
1966-07-19,Italy,North Korea,North Korea,Pak Doo-ik,42.0,FIFA WC 1966,False,False
1966-07-20,Bulgaria,Hungary,Bulgaria,Georgi Asparuhov,15.0,FIFA WC 1966,False,False
1966-07-20,Bulgaria,Hungary,Hungary,Ivan Davidov,43.0,FIFA WC 1966,True,False
1966-07-20,Bulgaria,Hungary,Hungary,Kálmán Mészöly,45.0,FIFA WC 1966,False,False
1966-07-20,Bulgaria,Hungary,Hungary,Ferenc Bene,54.0,FIFA WC 1966,False,False
1966-07-20,Chile,Russia,Russia,Valeriy Porkujan,28.0,FIFA WC 1966,False,False
1966-07-20,Chile,Russia,Chile,Rubén Marcos,32.0,FIFA WC 1966,False,False
1966-07-20,Chile,Russia,Russia,Valeriy Porkujan,85.0,FIFA WC 1966,False,False
1966-07-20,England,France,England,Roger Hunt,38.0,FIFA WC 1966,False,False
1966-07-20,England,France,England,Roger Hunt,75.0,FIFA WC 1966,False,False
1966-07-20,Germany,Spain,Spain,Josep Maria Fusté,23.0,FIFA WC 1966,False,False
1966-07-20,Germany,Spain,Germany,Lothar Emmerich,39.0,FIFA WC 1966,False,False
1966-07-20,Germany,Spain,Germany,Uwe Seeler,84.0,FIFA WC 1966,False,False
1966-07-23,England,Argentina,England,Geoff Hurst,78.0,FIFA WC 1966,False,False
1966-07-23,Germany,Uruguay,Germany,Helmut Haller,11.0,FIFA WC 1966,False,False
1966-07-23,Germany,Uruguay,Germany,Franz Beckenbauer,70.0,FIFA WC 1966,False,False
1966-07-23,Germany,Uruguay,Germany,Uwe Seeler,75.0,FIFA WC 1966,False,False
1966-07-23,Germany,Uruguay,Germany,Helmut Haller,83.0,FIFA WC 1966,False,False
1966-07-23,Hungary,Russia,Russia,Igor Chislenko,5.0,FIFA WC 1966,False,False
1966-07-23,Hungary,Russia,Russia,Valeriy Porkujan,46.0,FIFA WC 1966,False,False
1966-07-23,Hungary,Russia,Hungary,Ferenc Bene,57.0,FIFA WC 1966,False,False
1966-07-23,North Korea,Portugal,North Korea,Pak Seung-zin,1.0,FIFA WC 1966,False,False
1966-07-23,North Korea,Portugal,North Korea,Li Dong-woon,22.0,FIFA WC 1966,False,False
1966-07-23,North Korea,Portugal,North Korea,Yang Seung-kook,25.0,FIFA WC 1966,False,False
1966-07-23,North Korea,Portugal,Portugal,Eusébio,27.0,FIFA WC 1966,False,False
1966-07-23,North Korea,Portugal,Portugal,Eusébio,43.0,FIFA WC 1966,False,True
1966-07-23,North Korea,Portugal,Portugal,Eusébio,56.0,FIFA WC 1966,False,False
1966-07-23,North Korea,Portugal,Portugal,Eusébio,59.0,FIFA WC 1966,False,True
1966-07-23,North Korea,Portugal,Portugal,José Augusto de Almeida,80.0,FIFA WC 1966,False,False
1966-07-25,Germany,Russia,Germany,Helmut Haller,43.0,FIFA WC 1966,False,False
1966-07-25,Germany,Russia,Germany,Franz Beckenbauer,67.0,FIFA WC 1966,False,False
1966-07-25,Germany,Russia,Russia,Valeriy Porkujan,88.0,FIFA WC 1966,False,False
1966-07-26,England,Portugal,England,Bobby Charlton,30.0,FIFA WC 1966,False,False
1966-07-26,England,Portugal,England,Bobby Charlton,80.0,FIFA WC 1966,False,False
1966-07-26,England,Portugal,Portugal,Eusébio,82.0,FIFA WC 1966,False,True
1966-07-28,Portugal,Russia,Portugal,Eusébio,12.0,FIFA WC 1966,False,True
1966-07-28,Portugal,Russia,Russia,Eduard Malofeyev,43.0,FIFA WC 1966,False,False
1966-07-28,Portugal,Russia,Portugal,José Augusto Torres,89.0,FIFA WC 1966,False,False
1966-07-30,England,Germany,Germany,Helmut Haller,12.0,FIFA WC 1966,False,False
1966-07-30,England,Germany,England,Geoff Hurst,18.0,FIFA WC 1966,False,False
1966-07-30,England,Germany,England,Martin Peters,78.0,FIFA WC 1966,False,False
1966-07-30,England,Germany,Germany,Wolfgang Weber,89.0,FIFA WC 1966,False,False
1966-07-30,England,Germany,England,Geoff Hurst,101.0,FIFA WC 1966,False,False
1966-07-30,England,Germany,England,Geoff Hurst,120.0,FIFA WC 1966,False,False
1970-06-02,Bulgaria,Peru,Bulgaria,Dinko Dermendzhiev,13.0,FIFA WC 1970,False,False
1970-06-02,Bulgaria,Peru,Bulgaria,Hristo Bonev,49.0,FIFA WC 1970,False,False
1970-06-02,Bulgaria,Peru,Peru,Alberto Gallardo,50.0,FIFA WC 1970,False,False
1970-06-02,Bulgaria,Peru,Peru,Héctor Chumpitaz,55.0,FIFA WC 1970,False,False
1970-06-02,Bulgaria,Peru,Peru,Teófilo Cubillas,73.0,FIFA WC 1970,False,False
1970-06-02,England,Romania,England,Geoff Hurst,65.0,FIFA WC 1970,False,False
1970-06-02,Israel,Uruguay,Uruguay,Ildo Maneiro,23.0,FIFA WC 1970,False,False
1970-06-02,Israel,Uruguay,Uruguay,Juan Mujica,50.0,FIFA WC 1970,False,False
1970-06-03,Belgium,El Salvador,Belgium,Wilfried Van Moer,12.0,FIFA WC 1970,False,False
1970-06-03,Belgium,El Salvador,Belgium,Wilfried Van Moer,54.0,FIFA WC 1970,False,False
1970-06-03,Belgium,El Salvador,Belgium,Raoul Lambert,76.0,FIFA WC 1970,False,True
1970-06-03,Brazil,Czechoslovakia,Czechoslovakia,Ladislav Petráš,11.0,FIFA WC 1970,False,False
1970-06-03,Brazil,Czechoslovakia,Brazil,Rivellino,24.0,FIFA WC 1970,False,False
1970-06-03,Brazil,Czechoslovakia,Brazil,Pelé,59.0,FIFA WC 1970,False,False
1970-06-03,Brazil,Czechoslovakia,Brazil,Jairzinho,61.0,FIFA WC 1970,False,False
1970-06-03,Brazil,Czechoslovakia,Brazil,Jairzinho,83.0,FIFA WC 1970,False,False
1970-06-03,Germany,Morocco,Morocco,Houmane Jarir,21.0,FIFA WC 1970,False,False
1970-06-03,Germany,Morocco,Germany,Uwe Seeler,56.0,FIFA WC 1970,False,False
1970-06-03,Germany,Morocco,Germany,Gerd Müller,80.0,FIFA WC 1970,False,False
1970-06-03,Italy,Sweden,Italy,Angelo Domenghini,10.0,FIFA WC 1970,False,False
1970-06-06,Belgium,Russia,Russia,Anatoliy Byshovets,14.0,FIFA WC 1970,False,False
1970-06-06,Belgium,Russia,Russia,Kakhi Asatiani,57.0,FIFA WC 1970,False,False
1970-06-06,Belgium,Russia,Russia,Anatoliy Byshovets,63.0,FIFA WC 1970,False,False
1970-06-06,Belgium,Russia,Russia,Vitaliy Khmelnytskyi,76.0,FIFA WC 1970,False,False
1970-06-06,Belgium,Russia,Belgium,Raoul Lambert,86.0,FIFA WC 1970,False,False
1970-06-06,Czechoslovakia,Romania,Czechoslovakia,Ladislav Petráš,5.0,FIFA WC 1970,False,False
1970-06-06,Czechoslovakia,Romania,Romania,Alexandru Neagu,52.0,FIFA WC 1970,False,False
1970-06-06,Czechoslovakia,Romania,Romania,Florea Dumitrache,75.0,FIFA WC 1970,False,True
1970-06-06,Morocco,Peru,Peru,Teófilo Cubillas,65.0,FIFA WC 1970,False,False
1970-06-06,Morocco,Peru,Peru,Roberto Challe,67.0,FIFA WC 1970,False,False
1970-06-06,Morocco,Peru,Peru,Teófilo Cubillas,75.0,FIFA WC 1970,False,False
1970-06-07,Brazil,England,Brazil,Jairzinho,59.0,FIFA WC 1970,False,False
1970-06-07,Bulgaria,Germany,Bulgaria,Asparuh Nikodimov,12.0,FIFA WC 1970,False,False
1970-06-07,Bulgaria,Germany,Germany,Reinhard Libuda,20.0,FIFA WC 1970,False,False
1970-06-07,Bulgaria,Germany,Germany,Gerd Müller,27.0,FIFA WC 1970,False,False
1970-06-07,Bulgaria,Germany,Germany,Gerd Müller,52.0,FIFA WC 1970,False,True
1970-06-07,Bulgaria,Germany,Germany,Uwe Seeler,67.0,FIFA WC 1970,False,False
1970-06-07,Bulgaria,Germany,Germany,Gerd Müller,88.0,FIFA WC 1970,False,False
1970-06-07,Bulgaria,Germany,Bulgaria,Todor Kolev,89.0,FIFA WC 1970,False,False
1970-06-07,Israel,Sweden,Sweden,Tom Turesson,53.0,FIFA WC 1970,False,False
1970-06-07,Israel,Sweden,Israel,Mordechai Spiegler,56.0,FIFA WC 1970,False,False
1970-06-07,Mexico,El Salvador,Mexico,Javier Valdivia,45.0,FIFA WC 1970,False,False
1970-06-07,Mexico,El Salvador,Mexico,Javier Valdivia,46.0,FIFA WC 1970,False,False
1970-06-07,Mexico,El Salvador,Mexico,Javier Fragoso,58.0,FIFA WC 1970,False,False
1970-06-07,Mexico,El Salvador,Mexico,Juan Ignacio Basaguren,83.0,FIFA WC 1970,False,False
1970-06-10,Brazil,Romania,Brazil,Pelé,19.0,FIFA WC 1970,False,False
1970-06-10,Brazil,Romania,Brazil,Jairzinho,22.0,FIFA WC 1970,False,False
1970-06-10,Brazil,Romania,Romania,Florea Dumitrache,34.0,FIFA WC 1970,False,False
1970-06-10,Brazil,Romania,Brazil,Pelé,67.0,FIFA WC 1970,False,False
1970-06-10,Brazil,Romania,Romania,Emerich Dembrovschi,84.0,FIFA WC 1970,False,False
1970-06-10,El Salvador,Russia,Russia,Anatoliy Byshovets,51.0,FIFA WC 1970,False,False
1970-06-10,El Salvador,Russia,Russia,Anatoliy Byshovets,74.0,FIFA WC 1970,False,False
1970-06-10,Germany,Peru,Germany,Gerd Müller,19.0,FIFA WC 1970,False,False
1970-06-10,Germany,Peru,Germany,Gerd Müller,26.0,FIFA WC 1970,False,False
1970-06-10,Germany,Peru,Germany,Gerd Müller,39.0,FIFA WC 1970,False,False
1970-06-10,Germany,Peru,Peru,Teófilo Cubillas,44.0,FIFA WC 1970,False,False
1970-06-10,Sweden,Uruguay,Sweden,Ove Grahn,90.0,FIFA WC 1970,False,False
1970-06-11,Bulgaria,Morocco,Bulgaria,Dobromir Zhechev,40.0,FIFA WC 1970,False,False
1970-06-11,Bulgaria,Morocco,Morocco,Maouhoub Ghazouani,61.0,FIFA WC 1970,False,False
1970-06-11,Czechoslovakia,England,England,Allan Clarke,50.0,FIFA WC 1970,False,True
1970-06-11,Mexico,Belgium,Mexico,Gustavo Peña,14.0,FIFA WC 1970,False,True
1970-06-14,Brazil,Peru,Brazil,Rivellino,11.0,FIFA WC 1970,False,False
1970-06-14,Brazil,Peru,Brazil,Tostão,15.0,FIFA WC 1970,False,False
1970-06-14,Brazil,Peru,Peru,Alberto Gallardo,28.0,FIFA WC 1970,False,False
1970-06-14,Brazil,Peru,Brazil,Tostão,52.0,FIFA WC 1970,False,False
1970-06-14,Brazil,Peru,Peru,Teófilo Cubillas,70.0,FIFA WC 1970,False,False
1970-06-14,Brazil,Peru,Brazil,Jairzinho,75.0,FIFA WC 1970,False,False
1970-06-14,England,Germany,England,Alan Mullery,31.0,FIFA WC 1970,False,False
1970-06-14,England,Germany,England,Martin Peters,49.0,FIFA WC 1970,False,False
1970-06-14,England,Germany,Germany,Franz Beckenbauer,68.0,FIFA WC 1970,False,False
1970-06-14,England,Germany,Germany,Uwe Seeler,82.0,FIFA WC 1970,False,False
1970-06-14,England,Germany,Germany,Gerd Müller,108.0,FIFA WC 1970,False,False
1970-06-14,Mexico,Italy,Mexico,José Luis González Dávila,13.0,FIFA WC 1970,False,False
1970-06-14,Mexico,Italy,Italy,Javier Guzmán,25.0,FIFA WC 1970,True,False
1970-06-14,Mexico,Italy,Italy,Gigi Riva,63.0,FIFA WC 1970,False,False
1970-06-14,Mexico,Italy,Italy,Gianni Rivera,70.0,FIFA WC 1970,False,False
1970-06-14,Mexico,Italy,Italy,Gigi Riva,76.0,FIFA WC 1970,False,False
1970-06-14,Russia,Uruguay,Uruguay,Víctor Espárrago,117.0,FIFA WC 1970,False,False
1970-06-17,Brazil,Uruguay,Uruguay,Luis Cubilla,19.0,FIFA WC 1970,False,False
1970-06-17,Brazil,Uruguay,Brazil,Clodoaldo,44.0,FIFA WC 1970,False,False
1970-06-17,Brazil,Uruguay,Brazil,Jairzinho,76.0,FIFA WC 1970,False,False
1970-06-17,Brazil,Uruguay,Brazil,Rivellino,89.0,FIFA WC 1970,False,False
1970-06-17,Germany,Italy,Italy,Roberto Boninsegna,8.0,FIFA WC 1970,False,False
1970-06-17,Germany,Italy,Germany,Karl-Heinz Schnellinger,90.0,FIFA WC 1970,False,False
1970-06-17,Germany,Italy,Germany,Gerd Müller,94.0,FIFA WC 1970,False,False
1970-06-17,Germany,Italy,Italy,Tarcisio Burgnich,98.0,FIFA WC 1970,False,False
1970-06-17,Germany,Italy,Italy,Gigi Riva,104.0,FIFA WC 1970,False,False
1970-06-17,Germany,Italy,Germany,Gerd Müller,110.0,FIFA WC 1970,False,False
1970-06-17,Germany,Italy,Italy,Gianni Rivera,111.0,FIFA WC 1970,False,False
1970-06-20,Germany,Uruguay,Germany,Wolfgang Overath,26.0,FIFA WC 1970,False,False
1970-06-21,Brazil,Italy,Brazil,Pelé,18.0,FIFA WC 1970,False,False
1970-06-21,Brazil,Italy,Italy,Roberto Boninsegna,37.0,FIFA WC 1970,False,False
1970-06-21,Brazil,Italy,Brazil,Gérson,65.0,FIFA WC 1970,False,False
1970-06-21,Brazil,Italy,Brazil,Jairzinho,71.0,FIFA WC 1970,False,False
1970-06-21,Brazil,Italy,Brazil,Carlos Alberto Torres,86.0,FIFA WC 1970,False,False
1974-06-14,DR Congo,Scotland,Scotland,Peter Lorimer,26.0,FIFA WC 1974,False,False
1974-06-14,DR Congo,Scotland,Scotland,Joe Jordan,34.0,FIFA WC 1974,False,False
1974-06-14,German DR,Australia,German DR,Colin Curran,58.0,FIFA WC 1974,True,False
1974-06-14,German DR,Australia,German DR,Joachim Streich,72.0,FIFA WC 1974,False,False
1974-06-14,Germany,Chile,Germany,Paul Breitner,18.0,FIFA WC 1974,False,False
1974-06-15,Italy,Haiti,Haiti,Emmanuel Sanon,46.0,FIFA WC 1974,False,False
1974-06-15,Italy,Haiti,Italy,Gianni Rivera,52.0,FIFA WC 1974,False,False
1974-06-15,Italy,Haiti,Italy,Romeo Benetti,66.0,FIFA WC 1974,False,False
1974-06-15,Italy,Haiti,Italy,Pietro Anastasi,79.0,FIFA WC 1974,False,False
1974-06-15,Poland,Argentina,Poland,Grzegorz Lato,7.0,FIFA WC 1974,False,False
1974-06-15,Poland,Argentina,Poland,Andrzej Szarmach,8.0,FIFA WC 1974,False,False
1974-06-15,Poland,Argentina,Argentina,Ramón Heredia,60.0,FIFA WC 1974,False,False
1974-06-15,Poland,Argentina,Poland,Grzegorz Lato,62.0,FIFA WC 1974,False,False
1974-06-15,Poland,Argentina,Argentina,Carlos Babington,66.0,FIFA WC 1974,False,False
1974-06-15,Uruguay,Netherlands,Netherlands,Johnny Rep,7.0,FIFA WC 1974,False,False
1974-06-15,Uruguay,Netherlands,Netherlands,Johnny Rep,86.0,FIFA WC 1974,False,False
1974-06-18,Chile,German DR,German DR,Martin Hoffmann,55.0,FIFA WC 1974,False,False
1974-06-18,Chile,German DR,Chile,Sergio Ahumada,69.0,FIFA WC 1974,False,False
1974-06-18,Germany,Australia,Germany,Wolfgang Overath,12.0,FIFA WC 1974,False,False
1974-06-18,Germany,Australia,Germany,Bernhard Cullmann,34.0,FIFA WC 1974,False,False
1974-06-18,Germany,Australia,Germany,Gerd Müller,53.0,FIFA WC 1974,False,False
1974-06-18,Yugoslavia,DR Congo,Yugoslavia,Dušan Bajević,8.0,FIFA WC 1974,False,False
1974-06-18,Yugoslavia,DR Congo,Yugoslavia,Dragan Džajić,14.0,FIFA WC 1974,False,False
1974-06-18,Yugoslavia,DR Congo,Yugoslavia,Ivica Šurjak,18.0,FIFA WC 1974,False,False
1974-06-18,Yugoslavia,DR Congo,Yugoslavia,Josip Katalinski,22.0,FIFA WC 1974,False,False
1974-06-18,Yugoslavia,DR Congo,Yugoslavia,Dušan Bajević,30.0,FIFA WC 1974,False,False
1974-06-18,Yugoslavia,DR Congo,Yugoslavia,Vladislav Bogićević,35.0,FIFA WC 1974,False,False
1974-06-18,Yugoslavia,DR Congo,Yugoslavia,Branko Oblak,61.0,FIFA WC 1974,False,False
1974-06-18,Yugoslavia,DR Congo,Yugoslavia,Ilija Petković,65.0,FIFA WC 1974,False,False
1974-06-18,Yugoslavia,DR Congo,Yugoslavia,Dušan Bajević,81.0,FIFA WC 1974,False,False
1974-06-19,Argentina,Italy,Argentina,René Houseman,20.0,FIFA WC 1974,False,False
1974-06-19,Argentina,Italy,Italy,Roberto Perfumo,35.0,FIFA WC 1974,True,False
1974-06-19,Bulgaria,Uruguay,Bulgaria,Hristo Bonev,75.0,FIFA WC 1974,False,False
1974-06-19,Bulgaria,Uruguay,Uruguay,Ricardo Pavoni,87.0,FIFA WC 1974,False,False
1974-06-19,Haiti,Poland,Poland,Grzegorz Lato,17.0,FIFA WC 1974,False,False
1974-06-19,Haiti,Poland,Poland,Kazimierz Deyna,18.0,FIFA WC 1974,False,False
1974-06-19,Haiti,Poland,Poland,Andrzej Szarmach,30.0,FIFA WC 1974,False,False
1974-06-19,Haiti,Poland,Poland,Jerzy Gorgoń,31.0,FIFA WC 1974,False,False
1974-06-19,Haiti,Poland,Poland,Andrzej Szarmach,34.0,FIFA WC 1974,False,False
1974-06-19,Haiti,Poland,Poland,Andrzej Szarmach,50.0,FIFA WC 1974,False,False
1974-06-19,Haiti,Poland,Poland,Grzegorz Lato,87.0,FIFA WC 1974,False,False
1974-06-22,DR Congo,Brazil,Brazil,Jairzinho,12.0,FIFA WC 1974,False,False
1974-06-22,DR Congo,Brazil,Brazil,Rivellino,66.0,FIFA WC 1974,False,False
1974-06-22,DR Congo,Brazil,Brazil,Valdomiro Vaz Franco,79.0,FIFA WC 1974,False,False
1974-06-22,Germany,German DR,German DR,Jürgen Sparwasser,77.0,FIFA WC 1974,False,False
1974-06-22,Scotland,Yugoslavia,Yugoslavia,Stanislav Karasi,81.0,FIFA WC 1974,False,False
1974-06-22,Scotland,Yugoslavia,Scotland,Joe Jordan,88.0,FIFA WC 1974,False,False
1974-06-23,Argentina,Haiti,Argentina,Héctor Yazalde,15.0,FIFA WC 1974,False,False
1974-06-23,Argentina,Haiti,Argentina,René Houseman,18.0,FIFA WC 1974,False,False
1974-06-23,Argentina,Haiti,Argentina,Rubén Ayala,55.0,FIFA WC 1974,False,False
1974-06-23,Argentina,Haiti,Haiti,Emmanuel Sanon,63.0,FIFA WC 1974,False,False
1974-06-23,Argentina,Haiti,Argentina,Héctor Yazalde,68.0,FIFA WC 1974,False,False
1974-06-23,Bulgaria,Netherlands,Netherlands,Johan Neeskens,5.0,FIFA WC 1974,False,True
1974-06-23,Bulgaria,Netherlands,Netherlands,Johan Neeskens,44.0,FIFA WC 1974,False,True
1974-06-23,Bulgaria,Netherlands,Netherlands,Johnny Rep,71.0,FIFA WC 1974,False,False
1974-06-23,Bulgaria,Netherlands,Bulgaria,Ruud Krol,78.0,FIFA WC 1974,True,False
1974-06-23,Bulgaria,Netherlands,Netherlands,Theo de Jong,88.0,FIFA WC 1974,False,False
1974-06-23,Poland,Italy,Poland,Andrzej Szarmach,38.0,FIFA WC 1974,False,False
1974-06-23,Poland,Italy,Poland,Kazimierz Deyna,44.0,FIFA WC 1974,False,False
1974-06-23,Poland,Italy,Italy,Fabio Capello,85.0,FIFA WC 1974,False,False
1974-06-23,Sweden,Uruguay,Sweden,Ralf Edström,46.0,FIFA WC 1974,False,False
1974-06-23,Sweden,Uruguay,Sweden,Roland Sandberg,74.0,FIFA WC 1974,False,False
1974-06-23,Sweden,Uruguay,Sweden,Ralf Edström,77.0,FIFA WC 1974,False,False
1974-06-26,Brazil,German DR,Brazil,Rivellino,60.0,FIFA WC 1974,False,False
1974-06-26,Germany,Yugoslavia,Germany,Paul Breitner,39.0,FIFA WC 1974,False,False
1974-06-26,Germany,Yugoslavia,Germany,Gerd Müller,82.0,FIFA WC 1974,False,False
1974-06-26,Netherlands,Argentina,Netherlands,Johan Cruyff,11.0,FIFA WC 1974,False,False
1974-06-26,Netherlands,Argentina,Netherlands,Ruud Krol,25.0,FIFA WC 1974,False,False
1974-06-26,Netherlands,Argentina,Netherlands,Johnny Rep,73.0,FIFA WC 1974,False,False
1974-06-26,Netherlands,Argentina,Netherlands,Johan Cruyff,90.0,FIFA WC 1974,False,False
1974-06-26,Sweden,Poland,Poland,Grzegorz Lato,43.0,FIFA WC 1974,False,False
1974-06-30,Argentina,Brazil,Brazil,Rivellino,32.0,FIFA WC 1974,False,False
1974-06-30,Argentina,Brazil,Argentina,Miguel Ángel Brindisi,35.0,FIFA WC 1974,False,False
1974-06-30,Argentina,Brazil,Brazil,Jairzinho,49.0,FIFA WC 1974,False,False
1974-06-30,German DR,Netherlands,Netherlands,Johan Neeskens,7.0,FIFA WC 1974,False,False
1974-06-30,German DR,Netherlands,Netherlands,Rob Rensenbrink,59.0,FIFA WC 1974,False,False
1974-06-30,Germany,Sweden,Sweden,Ralf Edström,24.0,FIFA WC 1974,False,False
1974-06-30,Germany,Sweden,Germany,Wolfgang Overath,51.0,FIFA WC 1974,False,False
1974-06-30,Germany,Sweden,Germany,Rainer Bonhof,52.0,FIFA WC 1974,False,False
1974-06-30,Germany,Sweden,Sweden,Roland Sandberg,53.0,FIFA WC 1974,False,False
1974-06-30,Germany,Sweden,Germany,Jürgen Grabowski,76.0,FIFA WC 1974,False,False
1974-06-30,Germany,Sweden,Germany,Uli Hoeneß,89.0,FIFA WC 1974,False,True
1974-06-30,Poland,Yugoslavia,Poland,Kazimierz Deyna,24.0,FIFA WC 1974,False,True
1974-06-30,Poland,Yugoslavia,Yugoslavia,Stanislav Karasi,43.0,FIFA WC 1974,False,False
1974-06-30,Poland,Yugoslavia,Poland,Grzegorz Lato,62.0,FIFA WC 1974,False,False
1974-07-03,Argentina,German DR,German DR,Joachim Streich,14.0,FIFA WC 1974,False,False
1974-07-03,Argentina,German DR,Argentina,René Houseman,20.0,FIFA WC 1974,False,False
1974-07-03,Germany,Poland,Germany,Gerd Müller,76.0,FIFA WC 1974,False,False
1974-07-03,Netherlands,Brazil,Netherlands,Johan Neeskens,50.0,FIFA WC 1974,False,False
1974-07-03,Netherlands,Brazil,Netherlands,Johan Cruyff,65.0,FIFA WC 1974,False,False
1974-07-03,Sweden,Yugoslavia,Yugoslavia,Ivica Šurjak,27.0,FIFA WC 1974,False,False
1974-07-03,Sweden,Yugoslavia,Sweden,Ralf Edström,29.0,FIFA WC 1974,False,False
1974-07-03,Sweden,Yugoslavia,Sweden,Conny Torstensson,85.0,FIFA WC 1974,False,False
1974-07-06,Brazil,Poland,Poland,Grzegorz Lato,76.0,FIFA WC 1974,False,False
1974-07-07,Germany,Netherlands,Netherlands,Johan Neeskens,2.0,FIFA WC 1974,False,True
